NCEP_ID IGRA_ID LAT LON ELEV
SCTE CIM00085799 -41.4200 -73.0800    86
SGAS PAM00086218 -25.2700 -57.6300   101
SKA USM00072786  47.6200 -117.6500   750
SKCC VEM00080447   7.9300 -72.5200   317
SKLT BRM00082411  -4.1700 -69.9500    84
SKUC VEM00080448   7.0700 -70.7300   128
SLCO BLM00085041 -11.0800 -68.8700   252
SLE USM00072694  44.9200 -123.0200    61
SLTR BLM00085154 -14.8500 -64.9500   157
SLVR BLM00085245 -17.6500 -63.1300   373
SPCL PEM00084515  -8.4200 -74.6000   149
SPIM PEM00084629 -12.0000 -77.1200    13
SPQT PEM00084377  -3.7500 -73.2500   126
SPQU PEM00084752 -16.3200 -71.5500  2520
SPSO PEM00084691 -13.7500 -76.2800     7
SVFM VEM00080415  10.5000 -66.8800   835
SVMC VEM00080476  10.5700 -71.7300    65
TCM USM00074207  47.1500 -122.4800    87
TIK USM00072353  35.4200 -97.4000   393
TQPF NNM00078866  18.2000 -63.0500    31
UAAA KZM00036872  43.2300  76.9400   847
UAFM KGM00038353  42.8500  74.5300   760
UAOO KZM00038064  44.8500  65.5000   129
UAUU KZM00028951  53.2000  63.5500   182
UBBB AJM00037860  40.4500  50.0700    -6
UBBG AJM00037735  40.7300  46.4000   330
UDYZ AMM00037789  40.1500  44.4000   865
UERR RSM00024726  62.5500 113.8800   347
UESO RSM00021946  70.6300 147.9200    26
UGEE AMM00037789  40.1300  44.4700   890
UHHH RSM00031736  48.5200 135.1700    72
UHWW RSM00031977  43.1200 131.9400   184
UIBB RSM00030309  56.0700 101.8300   489
UIL USM00072797  47.9500 -124.5500    59
UKLN UPM00033658  48.2500  25.9700   252
ULAA RSM00022543  64.5000  40.7300    13
ULDD RSM00023022  69.7500  61.7000    49
ULMM RSM00022113  68.9700  33.0500    51
ULOO RSM00026258  57.7800  28.4000    47
UMGG BOM00033041  52.4500  31.0000   127
UMKK RSM00026702  54.7000  20.6200    27
UMMM BOM00026850  53.8700  27.5300   234
UNAA RSM00029862  53.7200  91.3700   245
UNKL RSM00029572  56.1700  92.5000   287
UNNT RSM00029634  55.0300  82.9000   177
URML RSM00037259  42.8200  47.6500     4
URMM RSM00037055  44.2300  43.0700   314
URSS RSM00037099  43.4300  39.9000    16
USDD RSM00023330  66.5800  66.6000    68
UTAA TXM00038880  37.9700  58.3300   210
UTAK TXM00038507  40.0500  53.0000    87
UTAT TXM00038392  41.7500  59.8300    83
UTTP UZM00038457  41.3200  69.4000   466
UUEE RSM00027612  55.9800  37.5000   190
UUYY RSM00023802  61.7200  50.8400   119
UWKD RSM00027595  55.7800  49.1800   116
UWOO RSM00035121  51.7800  55.2200   109
UWUU RSM00028722  54.7500  56.0000   105
VGZR BGM00041923  23.8500  90.4000     9
VIDP INM00042182  28.5700  77.1200   220
VOBG INM00043295  12.9500  77.6300   897
VOCI INM00043353  10.1500  76.4000     2
VPS USM00074777  30.4800 -86.5200    26
VSA MXM00076743  18.0000 -92.9800    17
VTBD THM00048455  13.9200 100.6000     4
VTUK THM00048381  16.4300 102.8300   166
VTUQ THM00048431  14.9500 102.3200   233
VVDN VMM00048855  16.0300 108.1800     7
VYYY BMM00048096  16.7700  96.1700    14
WIHH IDM00096739  -6.2700 106.8900    26
WIIH IDM00096739  -6.2500 106.9000    30
WIMM IDM00096035   3.5700  98.6800    25
WMKB MYM00048601   5.4700 100.3800     4
WMKK MYM00048648   3.1200 101.5500    27
WMKP MYM00048602   5.3000 100.2700     3
WMSA MYM00048648   3.1300 101.5500    27
WSSL SNM00048698   1.4200 103.8900    14
YBBN ASM00094578 -27.3800 153.1000     4
YMML ASM00094865 -37.6700 144.8400   132
YPDN ASM00094120 -12.4000 130.8700    31
YPLM ASM00094302 -22.2300 114.0800     5
YPPH ASM00094610 -31.9400 115.9500    20
YPXM KTM00096995 -10.4300 105.6800   279
YUM USM00074004  32.6700 -114.6000    65
YWLM ASM00094776 -32.7800 151.8200     8
ZBHH CHM00053463  40.8200 111.6800  1065
ZBYN CHM00053772  37.7800 112.5500   779
ZGGG CHM00059287  23.1700 113.3300     8
ZGHA CHM00057679  28.2300 112.8700    67
ZGNN CHM00059431  22.8200 108.3500    73
ZGOW CHM00059316  23.4000 116.6800     3
ZGSZ HKM00045004  22.5500 114.1000    18
ZHHH CHM00057494  30.6200 114.1300    23
ZJHK CHM00059758  19.9300 110.4500    23
ZJSY CHM00059948  18.3000 109.4000    27
ZLLL CHM00052889  36.0200 103.7500  1996
ZLXY CHM00057131  34.3000 108.9300   398
ZMUB MGM00044292  47.9300 106.9800  1316
ZSNJ CHM00058238  32.0000 118.8000    12
ZSSS CHM00058362  31.1700 121.4300     7
ZUCK CHM00057516  29.5200 106.4800   351
ZUUU CHM00056187  30.6700 104.0200   508
ZWSH CHM00051709  39.4700  75.9800  1291
ZWWW CHM00051463  43.9000  87.4700   654
ZYHB CHM00050953  46.0200 126.5800   143
ZYTX CHM00054342  41.8000 123.4000    35
